redcap_randomization_number,redcap_randomization_group,strat_1,strat_2,strat_3,strat_4,strat_5,strat_6,strat_7,strat_8,strat_9,strat_10,strat_11,strat_12,strat_13,strat_14
,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0
,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,,,"Values/labels for ""strat_9"" (Stratification 9):"
,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,,,"1","Yes"
,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,,,"0","No"
,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
,2,1,1,1,1,1,1,1,1,1,0,1,1,1,0,,,"Values/labels for ""strat_10"" (Stratification 10):"
,3,1,1,1,1,1,1,1,1,1,0,1,1,1,0,,,"1","Yes"
,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,,,"0","No"
,2,1,1,1,1,1,1,1,1,1,0,1,1,0,1
,3,1,1,1,1,1,1,1,1,1,0,1,1,0,1,,,"Values/labels for ""strat_11"" (Stratification 11):"
,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,,,"1","Yes"
,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,,,"0","No"
,3,1,1,1,1,1,1,1,1,1,0,1,1,0,0
,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,,,"Values/labels for ""strat_12"" (Stratification 12):"
,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,,,"1","Yes"
,3,1,1,1,1,1,1,1,1,1,0,1,0,1,1,,,"0","No"
,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,,,"Values/labels for ""strat_13"" (Stratification 13):"
,3,1,1,1,1,1,1,1,1,1,0,1,0,1,0,,,"1","Yes"
,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,,,"0","No"
,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1
,3,1,1,1,1,1,1,1,1,1,0,1,0,0,1,,,"Values/labels for ""strat_14"" (Stratification 14):"
,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,,,"1","Yes"
,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,,,"0","No"
,3,1,1,1,1,1,1,1,1,1,0,1,0,0,0
,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1
,3,1,1,1,1,1,1,1,1,1,0,0,1,1,1
,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
,2,1,1,1,1,1,1,1,1,1,0,0,1,1,0
,3,1,1,1,1,1,1,1,1,1,0,0,1,1,0
,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
,2,1,1,1,1,1,1,1,1,1,0,0,1,0,1
,3,1,1,1,1,1,1,1,1,1,0,0,1,0,1
,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
,2,1,1,1,1,1,1,1,1,1,0,0,1,0,0
,3,1,1,1,1,1,1,1,1,1,0,0,1,0,0
,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
,2,1,1,1,1,1,1,1,1,1,0,0,0,1,1
,3,1,1,1,1,1,1,1,1,1,0,0,0,1,1
,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0
,3,1,1,1,1,1,1,1,1,1,0,0,0,1,0
,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
,2,1,1,1,1,1,1,1,1,1,0,0,0,0,1
,3,1,1,1,1,1,1,1,1,1,0,0,0,0,1
,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0
,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0
,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1
,3,1,1,1,1,1,1,1,1,0,1,1,1,1,1
,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0
,3,1,1,1,1,1,1,1,1,0,1,1,1,1,0
,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1
,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1
,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
,2,1,1,1,1,1,1,1,1,0,1,1,1,0,0
,3,1,1,1,1,1,1,1,1,0,1,1,1,0,0
,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
,2,1,1,1,1,1,1,1,1,0,1,1,0,1,1
,3,1,1,1,1,1,1,1,1,0,1,1,0,1,1
,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
,2,1,1,1,1,1,1,1,1,0,1,1,0,1,0
,3,1,1,1,1,1,1,1,1,0,1,1,0,1,0
,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
,2,1,1,1,1,1,1,1,1,0,1,1,0,0,1
,3,1,1,1,1,1,1,1,1,0,1,1,0,0,1
,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
,2,1,1,1,1,1,1,1,1,0,1,1,0,0,0
,3,1,1,1,1,1,1,1,1,0,1,1,0,0,0
,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1
,3,1,1,1,1,1,1,1,1,0,1,0,1,1,1
,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
,2,1,1,1,1,1,1,1,1,0,1,0,1,1,0
,3,1,1,1,1,1,1,1,1,0,1,0,1,1,0
,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
,2,1,1,1,1,1,1,1,1,0,1,0,1,0,1
,3,1,1,1,1,1,1,1,1,0,1,0,1,0,1
,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0
,2,1,1,1,1,1,1,1,1,0,1,0,1,0,0
,3,1,1,1,1,1,1,1,1,0,1,0,1,0,0
,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
,2,1,1,1,1,1,1,1,1,0,1,0,0,1,1
,3,1,1,1,1,1,1,1,1,0,1,0,0,1,1
,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
,2,1,1,1,1,1,1,1,1,0,1,0,0,1,0
,3,1,1,1,1,1,1,1,1,0,1,0,0,1,0
,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
,2,1,1,1,1,1,1,1,1,0,1,0,0,0,1
,3,1,1,1,1,1,1,1,1,0,1,0,0,0,1
,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
,2,1,1,1,1,1,1,1,1,0,1,0,0,0,0
,3,1,1,1,1,1,1,1,1,0,1,0,0,0,0
,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1
,3,1,1,1,1,1,1,1,1,0,0,1,1,1,1
,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
,2,1,1,1,1,1,1,1,1,0,0,1,1,1,0
,3,1,1,1,1,1,1,1,1,0,0,1,1,1,0
,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
,2,1,1,1,1,1,1,1,1,0,0,1,1,0,1
,3,1,1,1,1,1,1,1,1,0,0,1,1,0,1
,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0
,2,1,1,1,1,1,1,1,1,0,0,1,1,0,0
,3,1,1,1,1,1,1,1,1,0,0,1,1,0,0
,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
,2,1,1,1,1,1,1,1,1,0,0,1,0,1,1
,3,1,1,1,1,1,1,1,1,0,0,1,0,1,1
,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0
,2,1,1,1,1,1,1,1,1,0,0,1,0,1,0
,3,1,1,1,1,1,1,1,1,0,0,1,0,1,0
,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
,2,1,1,1,1,1,1,1,1,0,0,1,0,0,1
,3,1,1,1,1,1,1,1,1,0,0,1,0,0,1
,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0
,3,1,1,1,1,1,1,1,1,0,0,1,0,0,0
,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1
,3,1,1,1,1,1,1,1,1,0,0,0,1,1,1
,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
,2,1,1,1,1,1,1,1,1,0,0,0,1,1,0
,3,1,1,1,1,1,1,1,1,0,0,0,1,1,0
,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
,2,1,1,1,1,1,1,1,1,0,0,0,1,0,1
,3,1,1,1,1,1,1,1,1,0,0,0,1,0,1
,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
,2,1,1,1,1,1,1,1,1,0,0,0,1,0,0
,3,1,1,1,1,1,1,1,1,0,0,0,1,0,0
,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
,2,1,1,1,1,1,1,1,1,0,0,0,0,1,1
,3,1,1,1,1,1,1,1,1,0,0,0,0,1,1
,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0
,3,1,1,1,1,1,1,1,1,0,0,0,0,1,0
,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1
,3,1,1,1,1,1,1,1,1,0,0,0,0,0,1
,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0
,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0
,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1
,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1
,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
,2,1,1,1,1,1,1,1,0,1,1,1,1,1,0
,3,1,1,1,1,1,1,1,0,1,1,1,1,1,0
,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
,2,1,1,1,1,1,1,1,0,1,1,1,1,0,1
,3,1,1,1,1,1,1,1,0,1,1,1,1,0,1
,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
,2,1,1,1,1,1,1,1,0,1,1,1,1,0,0
,3,1,1,1,1,1,1,1,0,1,1,1,1,0,0
,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
,2,1,1,1,1,1,1,1,0,1,1,1,0,1,1
,3,1,1,1,1,1,1,1,0,1,1,1,0,1,1
,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
,2,1,1,1,1,1,1,1,0,1,1,1,0,1,0
,3,1,1,1,1,1,1,1,0,1,1,1,0,1,0
,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
,2,1,1,1,1,1,1,1,0,1,1,1,0,0,1
,3,1,1,1,1,1,1,1,0,1,1,1,0,0,1
,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
,2,1,1,1,1,1,1,1,0,1,1,1,0,0,0
,3,1,1,1,1,1,1,1,0,1,1,1,0,0,0
,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
,2,1,1,1,1,1,1,1,0,1,1,0,1,1,1
,3,1,1,1,1,1,1,1,0,1,1,0,1,1,1
,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
,2,1,1,1,1,1,1,1,0,1,1,0,1,1,0
,3,1,1,1,1,1,1,1,0,1,1,0,1,1,0
,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1
,2,1,1,1,1,1,1,1,0,1,1,0,1,0,1
,3,1,1,1,1,1,1,1,0,1,1,0,1,0,1
,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0
,2,1,1,1,1,1,1,1,0,1,1,0,1,0,0
,3,1,1,1,1,1,1,1,0,1,1,0,1,0,0
,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
,2,1,1,1,1,1,1,1,0,1,1,0,0,1,1
,3,1,1,1,1,1,1,1,0,1,1,0,0,1,1
,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
,2,1,1,1,1,1,1,1,0,1,1,0,0,1,0
,3,1,1,1,1,1,1,1,0,1,1,0,0,1,0
,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1
,2,1,1,1,1,1,1,1,0,1,1,0,0,0,1
,3,1,1,1,1,1,1,1,0,1,1,0,0,0,1
,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
,2,1,1,1,1,1,1,1,0,1,1,0,0,0,0
,3,1,1,1,1,1,1,1,0,1,1,0,0,0,0
,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
,2,1,1,1,1,1,1,1,0,1,0,1,1,1,1
,3,1,1,1,1,1,1,1,0,1,0,1,1,1,1
,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
,2,1,1,1,1,1,1,1,0,1,0,1,1,1,0
,3,1,1,1,1,1,1,1,0,1,0,1,1,1,0
,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
,2,1,1,1,1,1,1,1,0,1,0,1,1,0,1
,3,1,1,1,1,1,1,1,0,1,0,1,1,0,1
,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0
,2,1,1,1,1,1,1,1,0,1,0,1,1,0,0
,3,1,1,1,1,1,1,1,0,1,0,1,1,0,0
,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
,2,1,1,1,1,1,1,1,0,1,0,1,0,1,1
,3,1,1,1,1,1,1,1,0,1,0,1,0,1,1
,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
,2,1,1,1,1,1,1,1,0,1,0,1,0,1,0
,3,1,1,1,1,1,1,1,0,1,0,1,0,1,0
,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
,2,1,1,1,1,1,1,1,0,1,0,1,0,0,1
,3,1,1,1,1,1,1,1,0,1,0,1,0,0,1
,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
,2,1,1,1,1,1,1,1,0,1,0,1,0,0,0
,3,1,1,1,1,1,1,1,0,1,0,1,0,0,0
,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1
,3,1,1,1,1,1,1,1,0,1,0,0,1,1,1
,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
,2,1,1,1,1,1,1,1,0,1,0,0,1,1,0
,3,1,1,1,1,1,1,1,0,1,0,0,1,1,0
,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1
,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1
,3,1,1,1,1,1,1,1,0,1,0,0,1,0,1
,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0
,2,1,1,1,1,1,1,1,0,1,0,0,1,0,0
,3,1,1,1,1,1,1,1,0,1,0,0,1,0,0
,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
,2,1,1,1,1,1,1,1,0,1,0,0,0,1,1
,3,1,1,1,1,1,1,1,0,1,0,0,0,1,1
,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
,2,1,1,1,1,1,1,1,0,1,0,0,0,1,0
,3,1,1,1,1,1,1,1,0,1,0,0,0,1,0
,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1
,2,1,1,1,1,1,1,1,0,1,0,0,0,0,1
,3,1,1,1,1,1,1,1,0,1,0,0,0,0,1
,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0
,3,1,1,1,1,1,1,1,0,1,0,0,0,0,0
,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
,2,1,1,1,1,1,1,1,0,0,1,1,1,1,1
,3,1,1,1,1,1,1,1,0,0,1,1,1,1,1
,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0
,3,1,1,1,1,1,1,1,0,0,1,1,1,1,0
,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
,2,1,1,1,1,1,1,1,0,0,1,1,1,0,1
,3,1,1,1,1,1,1,1,0,0,1,1,1,0,1
,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0
,2,1,1,1,1,1,1,1,0,0,1,1,1,0,0
,3,1,1,1,1,1,1,1,0,0,1,1,1,0,0
,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
,2,1,1,1,1,1,1,1,0,0,1,1,0,1,1
,3,1,1,1,1,1,1,1,0,0,1,1,0,1,1
,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0
,2,1,1,1,1,1,1,1,0,0,1,1,0,1,0
,3,1,1,1,1,1,1,1,0,0,1,1,0,1,0
,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1
,2,1,1,1,1,1,1,1,0,0,1,1,0,0,1
,3,1,1,1,1,1,1,1,0,0,1,1,0,0,1
,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0
,2,1,1,1,1,1,1,1,0,0,1,1,0,0,0
,3,1,1,1,1,1,1,1,0,0,1,1,0,0,0
,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
,2,1,1,1,1,1,1,1,0,0,1,0,1,1,1
,3,1,1,1,1,1,1,1,0,0,1,0,1,1,1
,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
,2,1,1,1,1,1,1,1,0,0,1,0,1,1,0
,3,1,1,1,1,1,1,1,0,0,1,0,1,1,0
,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
,2,1,1,1,1,1,1,1,0,0,1,0,1,0,1
,3,1,1,1,1,1,1,1,0,0,1,0,1,0,1
,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0
,2,1,1,1,1,1,1,1,0,0,1,0,1,0,0
,3,1,1,1,1,1,1,1,0,0,1,0,1,0,0
,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
,2,1,1,1,1,1,1,1,0,0,1,0,0,1,1
,3,1,1,1,1,1,1,1,0,0,1,0,0,1,1
,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0
,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0
,3,1,1,1,1,1,1,1,0,0,1,0,0,1,0
,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1
,2,1,1,1,1,1,1,1,0,0,1,0,0,0,1
,3,1,1,1,1,1,1,1,0,0,1,0,0,0,1
,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
,2,1,1,1,1,1,1,1,0,0,1,0,0,0,0
,3,1,1,1,1,1,1,1,0,0,1,0,0,0,0
,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
,2,1,1,1,1,1,1,1,0,0,0,1,1,1,1
,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1
,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
,2,1,1,1,1,1,1,1,0,0,0,1,1,1,0
,3,1,1,1,1,1,1,1,0,0,0,1,1,1,0
,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1
,2,1,1,1,1,1,1,1,0,0,0,1,1,0,1
,3,1,1,1,1,1,1,1,0,0,0,1,1,0,1
,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0
,2,1,1,1,1,1,1,1,0,0,0,1,1,0,0
,3,1,1,1,1,1,1,1,0,0,0,1,1,0,0
,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
,2,1,1,1,1,1,1,1,0,0,0,1,0,1,1
,3,1,1,1,1,1,1,1,0,0,0,1,0,1,1
,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0
,2,1,1,1,1,1,1,1,0,0,0,1,0,1,0
,3,1,1,1,1,1,1,1,0,0,0,1,0,1,0
,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1
,2,1,1,1,1,1,1,1,0,0,0,1,0,0,1
,3,1,1,1,1,1,1,1,0,0,0,1,0,0,1
,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0
,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0
,3,1,1,1,1,1,1,1,0,0,0,1,0,0,0
,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
,2,1,1,1,1,1,1,1,0,0,0,0,1,1,1
,3,1,1,1,1,1,1,1,0,0,0,0,1,1,1
,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
,2,1,1,1,1,1,1,1,0,0,0,0,1,1,0
,3,1,1,1,1,1,1,1,0,0,0,0,1,1,0
,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
,2,1,1,1,1,1,1,1,0,0,0,0,1,0,1
,3,1,1,1,1,1,1,1,0,0,0,0,1,0,1
,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0
,2,1,1,1,1,1,1,1,0,0,0,0,1,0,0
,3,1,1,1,1,1,1,1,0,0,0,0,1,0,0
,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
,2,1,1,1,1,1,1,1,0,0,0,0,0,1,1
,3,1,1,1,1,1,1,1,0,0,0,0,0,1,1
,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
,2,1,1,1,1,1,1,1,0,0,0,0,0,1,0
,3,1,1,1,1,1,1,1,0,0,0,0,0,1,0
,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1
,3,1,1,1,1,1,1,1,0,0,0,0,0,0,1
,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0
,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0
,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1
,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1
,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
,2,1,1,1,1,1,1,0,1,1,1,1,1,1,0
,3,1,1,1,1,1,1,0,1,1,1,1,1,1,0
,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
,2,1,1,1,1,1,1,0,1,1,1,1,1,0,1
,3,1,1,1,1,1,1,0,1,1,1,1,1,0,1
,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0
,2,1,1,1,1,1,1,0,1,1,1,1,1,0,0
,3,1,1,1,1,1,1,0,1,1,1,1,1,0,0
,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
,2,1,1,1,1,1,1,0,1,1,1,1,0,1,1
,3,1,1,1,1,1,1,0,1,1,1,1,0,1,1
,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
,2,1,1,1,1,1,1,0,1,1,1,1,0,1,0
,3,1,1,1,1,1,1,0,1,1,1,1,0,1,0
,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1
,2,1,1,1,1,1,1,0,1,1,1,1,0,0,1
,3,1,1,1,1,1,1,0,1,1,1,1,0,0,1
,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
,2,1,1,1,1,1,1,0,1,1,1,1,0,0,0
,3,1,1,1,1,1,1,0,1,1,1,1,0,0,0
,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
,2,1,1,1,1,1,1,0,1,1,1,0,1,1,1
,3,1,1,1,1,1,1,0,1,1,1,0,1,1,1
,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
,2,1,1,1,1,1,1,0,1,1,1,0,1,1,0
,3,1,1,1,1,1,1,0,1,1,1,0,1,1,0
,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
